LONGITUDE,LATITUDE,ETAPA,UNIDADE_LEITURA,TEMPO,TIPO
-44.7817926,-4.2117548,13,BL13B007,0.28,U
-44.781578,-4.211698,13,BL13B007,0.25,U
-44.7827629,-4.2115464,13,BL13B007,0.41,U
-44.7822421,-4.2116844,13,BL13B007,0.21,U
-44.7818064,-4.2117597,13,BL13B007,0.19,U
-44.7817931,-4.2117657,13,BL13B007,0.12,U
-44.7822698,-4.2103777,13,BL13B007,1.48,U
-44.7820295,-4.2102567,13,BL13B007,1.16,U
-44.7820521,-4.2096094,13,BL13B007,0.24,U
-44.7817699,-4.2115766,13,BL13B007,0.5,U
-44.7817786,-4.211931,13,BL13B007,0.15,U
-44.7825602,-4.2111477,13,BL13B007,2.25,U
-44.7821073,-4.212096,13,BL13B007,0.18,U
-44.7825862,-4.2104683,13,BL13B007,1.42,U
-44.7825581,-4.2097011,13,BL13B007,0.39,U
-44.781818,-4.2109249,13,BL13B007,0.52,U
-44.7825892,-4.2111757,13,BL13B007,0.37,U
-44.7816466,-4.2102134,13,BL13B007,0.28,U
-44.7818047,-4.2117519,13,BL13B007,0.49,U
-44.7817394,-4.2118537,13,BL13B007,0.18,U
-44.7817339,-4.2118074,13,BL13B007,0.41,U
-44.7828612,-4.2114585,13,BL13B007,1.09,U
-44.7817692,-4.2102477,13,BL13B007,0.17,U
-44.7816808,-4.2102208,13,BL13B007,1.39,U
-44.78179218,-4.21109354,13,BL13B007,0.21,U
-44.7827,-4.2112259,13,BL13B007,0.27,U
-44.7818047,-4.2110355,13,BL13B007,0.36,U
-44.7817888,-4.2117502,13,BL13B007,0.13,U
-44.7815938,-4.2101987,13,BL13B007,0.23,U
-44.7818044,-4.211049,13,BL13B007,0.42,U
-44.7828965,-4.2114337,13,BL13B007,0.34,U
-44.7817958,-4.2112338,13,BL13B007,0.49,U
-44.7826721,-4.2116229,13,BL13B007,1.18,U
-44.7821138,-4.2116442,13,BL13B007,0.18,U
-44.7816534,-4.2116823,13,BL13B007,0.12,U
-44.7825166,-4.2111407,13,BL13B007,1.37,U
-44.7817036,-4.2102335,13,BL13B007,0.28,U
-44.781799,-4.211163,13,BL13B007,0.12,U
-44.7826545,-4.2112086,13,BL13B007,0.41,U
-44.78192942,-4.211248233333,13,BL13B007,0.38,U
-44.7828401,-4.2114847,13,BL13B007,0.41,U
-44.7827559,-4.2095049,13,BL13B007,0.28,U
-44.7825316,-4.2116633,13,BL13B007,0.21,U
-44.7819202,-4.2116311,13,BL13B007,0.26,U
-44.7818718,-4.2116185,13,BL13B007,0.41,U
-44.7827889,-4.2115484,13,BL13B007,0.27,U
-44.7821345,-4.211647,13,BL13B007,0.19,U
-44.7825854,-4.2116678,13,BL13B007,0.21,U
-44.7822283,-4.2116589,13,BL13B007,0.21,U
-44.7822865,-4.2116353,13,BL13B007,0.27,U
-44.7816888,-4.211665,13,BL13B007,0.17,U
-44.7825565,-4.2104104,13,BL13B007,1.37,U
-44.7814123,-4.2117364,13,BL13B007,0.18,U
-44.7822662,-4.2103827,13,BL13B007,0.18,U
-44.7842978,-4.210348,13,BL13B007,1.03,U
-44.7814773,-4.2117095,13,BL13B007,0.27,U
-44.7820355,-4.2116289,13,BL13B007,0.19,U
-44.7824541,-4.2101634,13,BL13B007,0.21,U
-44.7830825,-4.2098217,13,BL13B007,0.31,U
-44.7816384,-4.2108053,13,BL13B007,0.26,U
-44.7813684,-4.2124875,13,BL13B007,0.37,U
-44.7818901,-4.2105785,13,BL13B007,0.46,U
-44.7824476,-4.2117201,13,BL13B007,1.08,U
-44.782444,-4.2101576,13,BL13B007,0.14,U
-44.7839259,-4.2051997,13,BL13B007,1.3,U
-44.7824761,-4.2100759,13,BL13B007,0.21,U
-44.7823531,-4.2103766,13,BL13B007,0.23,U
-44.7830958,-4.209619,13,BL13B007,0.46,U
-44.7820535,-4.2121413,13,BL13B007,0.18,U
-44.7815753,-4.211704,13,BL13B007,1.58,U
-44.7829386,-4.2101441,13,BL13B007,1.15,U
-44.7830797,-4.2096912,13,BL13B007,0.43,U
-44.7830867,-4.2097448,13,BL13B007,0.34,U
-44.7828877,-4.2104975,13,BL13B007,0.39,U
-44.7815733,-4.2117029,13,BL13B007,0.15,U
-44.7819407,-4.211621,13,BL13B007,0.25,U
-44.7824751,-4.2100777,13,BL13B007,0.3,U
-44.7815699,-4.2107797,13,BL13B007,0.21,U
-44.781562,-4.2107692,13,BL13B007,0.18,U
-44.781478,-4.21075,13,BL13B007,0.13,U
-44.7827471,-4.2104676,13,BL13B007,8.33,U
-44.7827948,-4.2095077,13,BL13B007,0.38,U
-44.7826026,-4.2104287,13,BL13B007,0.27,U
-44.7817904,-4.2117947,13,BL13B007,0.14,U
-44.7826668,-4.2116837,13,BL13B007,0.53,U
-44.7817873,-4.2117983,13,BL13B007,0.19,U
-44.7831436,-4.2105852,13,BL13B007,0.41,U
-44.7823415,-4.2119241,13,BL13B007,0.13,U
-44.7827046,-4.2104615,13,BL13B007,0.28,U
-44.7832226,-4.2105989,13,BL13B007,0.27,U
-44.7823829,-4.2118958,13,BL13B007,0.41,U
-44.7830307,-4.2105736,13,BL13B007,0.53,U
-44.7824594,-4.2118362,13,BL13B007,0.34,U
-44.7818061,-4.2117933,13,BL13B007,0.14,U
-44.782506,-4.2117863,13,BL13B007,7,U
-44.7825614,-4.2117495,13,BL13B007,1.01,U
-44.7818021,-4.2118007,13,BL13B007,0.26,U
-44.7828231,-4.2115782,13,BL13B007,0.26,U
-44.7827192,-4.211662,13,BL13B007,0.3,U
-44.7824976,-4.2103891,13,BL13B007,0.45,U
-44.781802,-4.2117951,13,BL13B007,0.14,U
-44.7815259,-4.2116985,13,BL13B007,0.29,U
-44.7825237,-4.2098248,13,BL13B007,0.3,U
-44.7826311,-4.2116859,13,BL13B007,0.41,U
-44.7824051,-4.211892,13,BL13B007,2.52,U
-44.782015,-4.2116422,13,BL13B007,0.21,U
-44.7824675,-4.2111208,13,BL13B007,0.26,U
-44.782436,-4.2110993,13,BL13B007,0.52,U
-44.7824925,-4.2111322,13,BL13B007,0.27,U
-44.7832687,-4.210699,13,BL13B007,0.15,U
-44.7827003,-4.2116643,13,BL13B007,0.27,U
-44.7817399,-4.2118941,13,BL13B007,0.17,U
-44.7824109,-4.2110993,13,BL13B007,0.31,U
-44.7815328,-4.2108252,13,BL13B007,1.53,U
-44.7821428,-4.2109556,13,BL13B007,1.35,U
-44.7821011,-4.2109411,13,BL13B007,0.11,U
-44.7827839,-4.2111766,13,BL13B007,0.42,U
-44.7822274,-4.2110629,13,BL13B007,1.17,U
-44.781878015,-4.21048307,13,BL13B007,0.26,U
-44.7826262,-4.2111448,13,BL13B007,0.26,U
-44.7822121,-4.211008,13,BL13B007,1.33,U
-44.7823775,-4.2104377,13,BL13B007,3.02,U
-44.78246081,-4.2110591,13,BL13B007,0.26,U
-44.7821676,-4.2110305,13,BL13B007,0.29,U
-44.7823414,-4.2110927,13,BL13B007,0.25,U
-44.7817971,-4.2108669,13,BL13B007,0.56,U
-44.7817403,-4.2108367,13,BL13B007,0.17,U
-44.782358,-4.2110507,13,BL13B007,1.04,U
-44.7828399,-4.2111945,13,BL13B007,0.26,U
-44.7816591,-4.2108159,13,BL13B007,0.21,U
-44.7824822,-4.2110933,13,BL13B007,0.27,U
-44.7825516,-4.2104641,13,BL13B007,0.41,U
-44.7825668,-4.2098474,13,BL13B007,0.39,U
-44.7820188,-4.2121677,13,BL13B007,0.15,U
-44.7823885,-4.2104384,13,BL13B007,0.31,U
-44.7819469,-4.2104428,13,BL13B007,2.04,U
-44.7816872,-4.2120991,13,BL13B007,0.17,U
-44.7817172,-4.2119419,13,BL13B007,0.21,U
-44.782113,-4.2116618,13,BL13B007,0.23,U
-44.7832041,-4.2106751,13,BL13B007,0.16,U
-44.7824505,-4.2103706,13,BL13B007,0.45,U
-44.781898,-4.2107686,13,BL13B007,0.42,U
-44.7824772,-4.210068,13,BL13B007,0.28,U
-44.7830056,-4.2114345,13,BL13B007,1.13,U
-44.7837552,-4.2100025,13,BL13B007,0.46,U
-44.7819661,-4.212198,13,BL13B007,0.25,U
-44.782271,-4.2116952,13,BL13B007,0.57,U
-44.7821562,-4.2119778,13,BL13B007,0.26,U
-44.7829419,-4.2114854,13,BL13B007,0.3,U
-44.78199735,-4.21214153,13,BL13B007,0.06,U
-44.782853,-4.211551,13,BL13B007,0.23,U
-44.7819503,-4.2104741,13,BL13B007,0.15,U
-44.7829191,-4.2115072,13,BL13B007,0.23,U
-44.78142240259,-4.211802842882,13,BL13B007,3.27,U
-44.7813919,-4.2117636,13,BL13B007,3.02,U
-44.7816879,-4.2121531,13,BL13B007,0.36,U
-44.7816968,-4.2120355,13,BL13B007,0.21,U
-44.7822018,-4.2116967,13,BL13B007,0.59,U
-44.7828909,-4.2115099,13,BL13B007,0.28,U
-44.7829945,-4.211436,13,BL13B007,0.23,U
-44.7818706,-4.2111278,13,BL13B007,0.36,U
-44.7817988,-4.2117181,13,BL13B007,0.11,U
-44.7825321,-4.209753,13,BL13B007,0.45,U
-44.7818473,-4.2112476,13,BL13B007,0.31,U
-44.7818982,-4.210809,13,BL13B007,0.39,U
-44.7822288,-4.2119982,13,BL13B007,0.14,U
-44.7818437,-4.211285,13,BL13B007,0.25,U
-44.7821729,-4.2120336,13,BL13B007,0.22,U
-44.7817582,-4.2121331,13,BL13B007,0.37,U
-44.7817825,-4.2120431,13,BL13B007,0.23,U
-44.7818276,-4.21138,13,BL13B007,0.3,U
-44.7824869,-4.2099884,13,BL13B007,0.31,U
-44.781883,-4.2110056,13,BL13B007,0.46,U
-44.7824592,-4.210171,13,BL13B007,0.51,U
-44.782267,-4.2119755,13,BL13B007,0.36,U
-44.7820523,-4.2121433,13,BL13B007,0.14,U
-44.7818197,-4.2118889,13,BL13B007,0.37,U
-44.782282,-4.2103532,13,BL13B007,0.34,U
-44.7821357,-4.2120712,13,BL13B007,0.16,U
-44.7820423,-4.2104991,13,BL13B007,0.19,U
-44.7819385,-4.2098229,13,BL13B007,0.41,U
-44.7819415,-4.2097807,13,BL13B007,0.23,U
-44.7817867,-4.2101999,13,BL13B007,0.17,U
-44.7818637,-4.2102267,13,BL13B007,0.41,U
-44.7820422,-4.209633,13,BL13B007,0.23,U
-44.781999,-4.2100134,13,BL13B007,0.25,U
-44.782026,-4.2097141,13,BL13B007,0.44,U
-44.7819343,-4.209898,13,BL13B007,1.13,U
-44.7817412,-4.2101802,13,BL13B007,0.14,U
-44.783051,-4.2105403,13,BL13B007,0.17,U
-44.78244938,-4.2104966,13,BL13B007,0.53,U
-44.7816896,-4.2101676,13,BL13B007,0.14,U
-44.7823417,-4.2103742,13,BL13B007,0.37,U
-44.7830209,-4.2101491,13,BL13B007,1.37,U
-44.7820717,-4.2102823,13,BL13B007,0.28,U
-44.7815811,-4.211688,13,BL13B007,0.17,U
-44.7820023,-4.2099553,13,BL13B007,0.27,U
-44.7821704,-4.2103174,13,BL13B007,0.44,U
-44.7820464,-4.2094975,13,BL13B007,0.54,U
-44.7823964,-4.2116638,13,BL13B007,0.31,U
-44.7823111,-4.2116494,13,BL13B007,0.15,U
-44.7816036,-4.2100897,13,BL13B007,0.16,U
-44.7830886,-4.2099232,13,BL13B007,1.43,U
-44.7820202,-4.2097913,13,BL13B007,0.49,U
-44.7820093,-4.2098462,13,BL13B007,0.27,U
-44.7820632,-4.2102701,13,BL13B007,0.26,U
-44.7819494,-4.2096923,13,BL13B007,0.27,U
-44.783068,-4.2098847,13,BL13B007,0.22,U
-44.7831268,-4.2099885,13,BL13B007,0.53,U
-44.7824793,-4.2100408,13,BL13B007,1.12,U
-44.7829894,-4.210226,13,BL13B007,0.4,U
-44.7826003,-4.2096908,13,BL13B007,1.16,U
-44.7829576,-4.210021,13,BL13B007,0.27,U
-44.7829772,-4.2102805,13,BL13B007,0.21,U
-44.7829957,-4.210217,13,BL13B007,1.04,U
-44.7828289,-4.2104769,13,BL13B007,1.37,U
-44.7822085,-4.2103322,13,BL13B007,0.34,U
-44.7825212,-4.2099966,13,BL13B007,0.29,U
-44.7820136,-4.2121288,13,BL13B007,2.11,U
-44.783085,-4.209805,13,BL13B007,0.29,U
-44.7824606,-4.2094547,13,BL13B007,1.03,U
-44.7829435,-4.2101381,13,BL13B007,0.21,U
-44.7824894,-4.2098633,13,BL13B007,0.28,U
-44.7825432,-4.2099741,13,BL13B007,0.43,U
-44.7826353,-4.2095569,13,BL13B007,0.45,U
-44.782099856667,-4.212035456667,13,BL13B007,0.12,U
-44.7826182,-4.2094916,13,BL13B007,0.41,U
-44.7829713,-4.2100791,13,BL13B007,0.14,U
-44.7830129,-4.2097968,13,BL13B007,0.15,U
-44.7824219,-4.2094468,13,BL13B007,0.19,U
-44.7818006,-4.2102764,13,BL13B007,0.26,U
-44.7827639,-4.2116294,13,BL13B007,0.43,U
-44.7828918,-4.2095135,13,BL13B007,2.07,U
-44.78181161,-4.21171299,13,BL13B007,0.5,U
-44.7816611,-4.2122289,13,BL13B007,0.13,U
-44.7820272,-4.2097818,13,BL13B007,0.24,U
-44.7817781,-4.2113928,13,BL13B007,0.26,U
-44.7831606,-4.2106285,13,BL13B007,0.48,U
-44.7825439,-4.2099739,13,BL13B007,1.21,U
-44.781565,-4.2116933,13,BL13B007,0.26,U
-44.7829566,-4.2113764,13,BL13B007,0.42,U
-44.7828276,-4.2390271,1,BL01B004,0.41,U
-44.7828506,-4.2390365,1,BL01B004,0.13,U
-44.7818007,-4.2387965,1,BL01B003,0.15,U
-44.7854983,-4.2371788,1,BL01B004,0.15,U
-44.78478814,-4.24122709,1,BL01B004,0.25,U
-44.7854458,-4.2394892,1,BL01B004,0.31,U
-44.783453699201,-4.238781575114,1,BL01B004,0.29,U
-44.783705072478,-4.239909150638,1,BL01B004,1.17,U
-44.785024115,-4.24059698,1,BL01B004,3.12,U
-44.78427088,-4.23944659,1,BL01B004,0.21,U
-44.78318879,-4.23859262,1,BL01B004,0.56,U
-44.78438589,-4.24022696,1,BL01B004,0.36,U
-44.78421208,-4.23944786,1,BL01B004,0.21,U
-44.78421855,-4.23943772,1,BL01B004,0.21,U
-44.78423662,-4.23945472,1,BL01B004,0.14,U
-44.784396300414,-4.240337815061,1,BL01B004,0.19,U
-44.7854307,-4.2409203,1,BL01B010,1.08,U
-44.7857759,-4.2418356,1,BL01B010,0.37,U
-44.78528497,-4.24312584,1,BL01B010,0.35,U
-44.7852356,-4.241262,1,BL01B010,0.44,U
-44.78586381,-4.24104793,1,BL01B010,0.27,U
-44.7858124,-4.2418594,1,BL01B010,0.27,U
-44.785735,-4.2418081,1,BL01B010,0.37,U
-44.7851743,-4.24335723,1,BL01B010,0.51,U
-44.78524287,-4.24328869,1,BL01B010,1.19,U
-44.78581322,-4.24216379,1,BL01B010,0.36,U
-44.7859732,-4.24190622,1,BL01B010,0.3,U
-44.78733004,-4.24259404,1,BL01B011,0.15,U
-44.7842343,-4.2413253,1,BL01B001,0.23,U
-44.77013077,-4.2053848,13,BL13B005,1.53,U
-45.0023318,-4.2934868,35,BL35B003,0.28,R
-45.013456,-4.2923653,35,BL35B003,0.42,R
-45.0134599,-4.2922565,35,BL35B003,1.12,R
-45.0017125,-4.2932141,35,BL35B003,0.23,R
-45.0018999,-4.2933225,35,BL35B003,2.1,R
-45.009333763333,-4.299598983333,35,BL35B003,4.18,R
-45.0047121,-4.2939553,35,BL35B003,0.32,R
-45.0135432,-4.2922018,35,BL35B003,0.41,R
-45.0051987,-4.2940119,35,BL35B003,1.08,R
-45.0029325,-4.2936538,35,BL35B003,0.55,R
-45.0080078,-4.2911303,35,BL35B003,0.25,R
-45.0093967,-4.2918833,35,BL35B003,0.23,R
-45.0039857,-4.2938953,35,BL35B003,1.2,R
-45.0135552,-4.2921821,35,BL35B003,0.14,R
-45.0134054,-4.2926609,35,BL35B003,3.33,R
-45.0012704,-4.2929924,35,BL35B003,0.44,R
-45.0101289,-4.2919894,35,BL35B003,0.35,R
-45.0090098,-4.2917367,35,BL35B003,1.29,R
-45.0051337,-4.2940336,35,BL35B003,1.2,R
-45.0017525,-4.2932376,35,BL35B003,53.19,R
-45.0029957,-4.2938773,35,BL35B003,0.41,R
-45.0075727,-4.2910308,35,BL35B003,0.14,R
-45.0135358,-4.2920556,35,BL35B003,0.36,R
-45.0043913,-4.2940619,35,BL35B003,0.31,R
-45.0091901,-4.2900378,35,BL35B003,0.41,R
-45.003041,-4.2937286,35,BL35B003,0.51,R
-45.009970916667,-4.297558926667,35,BL35B003,2.2,R
-45.0098943,-4.2934149,35,BL35B003,3.41,R
-45.0027066,-4.2936124,35,BL35B003,0.5,R
-45.0034012,-4.2939485,35,BL35B003,0.27,R
-45.0024828,-4.2936721,35,BL35B003,1.05,R
-45.002273,-4.2933887,35,BL35B003,0.48,R
-45.0016699,-4.2930593,35,BL35B003,1.08,R
-45.009742416667,-4.293698576667,35,BL35B003,4.21,R
-45.003338,-4.2938302,35,BL35B003,0.54,R
-45.0045485,-4.2939212,35,BL35B003,0.39,R
-45.0091929,-4.2927087,35,BL35B003,0.23,R
-45.0039592,-4.2940076,35,BL35B003,0.27,R
-44.9790923,-4.2849188,35,BL35B003,0.41,R
-45.0094703,-4.2893348,35,BL35B003,0.38,R
-45.0084804,-4.2924017,35,BL35B003,2.24,R
-45.0024408,-4.2935555,35,BL35B003,0.22,R
-45.0133411,-4.2917991,35,BL35B003,0.45,R
-45.0032112,-4.2939654,35,BL35B003,0.29,R
-45.0044296,-4.2940802,35,BL35B003,1.07,R
-45.0105077,-4.2836695,35,BL35B003,0.52,R
-45.0145511,-4.2933369,35,BL35B003,2.39,R
-45.0084707,-4.2925158,35,BL35B003,1.08,R
-45.0036473,-4.2939885,35,BL35B003,1.19,R
-45.0085393,-4.2922531,35,BL35B003,1.26,R
-45.00324,-4.2939666,35,BL35B003,0.35,R
-45.0035614,-4.2939551,35,BL35B003,0.35,R
-45.0095262,-4.289262,35,BL35B003,0.42,R
-45.0080695,-4.2933737,35,BL35B003,0.27,R
-45.0094584,-4.2919247,35,BL35B003,0.24,R
-45.0132584,-4.2943103,35,BL35B003,1.21,R
-45.0086316,-4.2919872,35,BL35B003,1.55,R
-45.0151172,-4.2913589,35,BL35B003,2.14,R
-45.0094339,-4.2928427,35,BL35B003,0.24,R
-45.0093232,-4.2918549,35,BL35B003,3.51,R
-44.9942993,-4.2876318,35,BL35B003,8.47,R
-45.00856061,-4.29209986,35,BL35B003,3.19,R
-45.004373,-4.2940569,35,BL35B003,0.28,R
-45.0092064,-4.2899466,35,BL35B003,2.17,R
-45.0037213,-4.2939946,35,BL35B003,0.39,R
-44.7808351,-4.2414696,1,BL01B002,0.41,U
-44.7808428,-4.2412826,1,BL01B002,0.24,U
-44.7806704,-4.2408636,1,BL01B002,0.1,U
-44.7811679,-4.2410867,1,BL01B002,1.47,U
-44.7879975,-4.2352368,1,BL01B002,1.13,U
-44.7817211,-4.2404213,1,BL01B002,0.19,U
-44.785810145,-4.237069775,1,BL01B002,0.41,U
-44.7854238,-4.2373879,1,BL01B002,0.27,U
-44.7867682,-4.2375812,1,BL01B002,0.37,U
-44.7858363,-4.2356726,1,BL01B002,0.11,U
-44.7875405,-4.2359392,1,BL01B002,0.42,U
-44.7853906,-4.2377954,1,BL01B002,0.5,U
-44.7821139,-4.2404911,1,BL01B002,0.18,U
-44.7875481,-4.2359534,1,BL01B002,0.49,U
-44.7863728,-4.2360801,1,BL01B002,0.55,U
-44.7874237,-4.236199,1,BL01B002,0.27,U
-44.7808353,-4.2415221,1,BL01B002,0.28,U
-44.7819578,-4.2419324,1,BL01B002,2.06,U
-44.7817465,-4.2404386,1,BL01B002,0.27,U
-44.7873505,-4.2362535,1,BL01B002,0.35,U
-44.7819777,-4.2419263,1,BL01B002,0.17,U
-44.7870546,-4.2365721,1,BL01B002,1.46,U
-44.780831,-4.2412624,1,BL01B002,0.28,U
-44.7858152,-4.2356831,1,BL01B002,0.3,U
-44.7820447,-4.2418563,1,BL01B002,0.27,U
-44.7865056,-4.2353706,1,BL01B002,0.48,U
-44.7857578,-4.236791,1,BL01B002,1.19,U
-44.783219556667,-4.241396636667,1,BL01B002,0.37,U
-44.7864767,-4.2354482,1,BL01B002,20.35,U
-44.7820455,-4.2418102,1,BL01B002,0.21,U
-44.7860829,-4.2362033,1,BL01B002,0.26,U
-44.7817346,-4.2424009,1,BL01B002,0.21,U
-44.785525565,-4.236965655,1,BL01B002,1.21,U
-44.7858483,-4.2356985,1,BL01B002,0.3,U
-44.7865128,-4.2375381,1,BL01B002,0.3,U
-44.7823341,-4.2411941,1,BL01B002,0.32,U
-44.7823825,-4.2411371,1,BL01B002,0.27,U
-44.7824614,-4.2412127,1,BL01B002,0.25,U
-44.785427,-4.2373612,1,BL01B002,0.26,U
-44.782236,-4.2414323,1,BL01B002,0.49,U
-44.7877553,-4.2356512,1,BL01B002,0.38,U
-44.788040623333,-4.23517321,1,BL01B002,0.42,U
-44.7821158,-4.240488,1,BL01B002,0.25,U
-44.786953096667,-4.236488893333,1,BL01B002,0.35,U
-44.7843466,-4.2361829,1,BL01B002,1.02,U
-44.7873111,-4.2366474,1,BL01B002,0.54,U
-44.7825554,-4.2408517,1,BL01B002,0.21,U
-44.7818311,-4.2422586,1,BL01B002,0.24,U
-44.7824926,-4.2409545,1,BL01B002,0.22,U
-44.7823167,-4.2412735,1,BL01B002,0.35,U
-44.7816732,-4.241341,1,BL01B002,0.29,U
-44.7824591,-4.2410343,1,BL01B002,0.15,U
-44.7821418,-4.2404698,1,BL01B002,0.16,U
-44.7823264,-4.2412672,1,BL01B002,0.15,U
-44.7824185,-4.2410933,1,BL01B002,0.27,U
-44.786041,-4.2371345,1,BL01B002,1.12,U
-44.7818566,-4.2421251,1,BL01B002,2.38,U
-44.7821634,-4.2404581,1,BL01B002,0.38,U
-44.7815298,-4.2409235,1,BL01B002,0.18,U
-44.7820617,-4.2406222,1,BL01B002,0.21,U
-44.7817654,-4.2423007,1,BL01B002,0.34,U
-44.7819029,-4.2420641,1,BL01B002,0.27,U
-44.7817216,-4.2424478,1,BL01B002,0.23,U
-44.7817504,-4.2423334,1,BL01B002,0.13,U
-44.7820423,-4.2405916,1,BL01B002,0.15,U
-44.7820951,-4.2405407,1,BL01B002,0.22,U
-44.7817954,-4.2422467,1,BL01B002,0.49,U
-44.7819175,-4.2420285,1,BL01B002,0.36,U
-44.785457,-4.2373463,1,BL01B002,1.18,U
-44.7822893,-4.2413204,1,BL01B002,0.16,U
-44.783147,-4.2397935,1,BL01B002,0.59,U
-44.787567,-4.2359689,1,BL01B002,1.39,U
-44.7819234,-4.2419905,1,BL01B002,4.15,U
-44.7817416,-4.242509,1,BL01B002,0.44,U
-44.7817797,-4.2400459,1,BL01B002,0.29,U
-44.780751,-4.2413599,1,BL01B002,0.3,U
-44.7804441,-4.2411377,1,BL01B002,0.45,U
-44.7842919,-4.23615,1,BL01B002,0.4,U
-44.7807647,-4.2414814,1,BL01B002,0.29,U
-44.7820243,-4.2419651,1,BL01B002,0.19,U
-44.7806392,-4.2411477,1,BL01B002,0.41,U
-44.7818269,-4.2421801,1,BL01B002,0.24,U
-44.781824416667,-4.241083606667,1,BL01B002,0.21,U
-44.7817317,-4.2404626,1,BL01B002,0.19,U
-44.7817791,-4.2401726,1,BL01B002,0.17,U
-44.7807615,-4.2411772,1,BL01B002,0.32,U
-44.7856611,-4.2370406,1,BL01B002,0.24,U
-44.78174502,-4.240340405,1,BL01B002,0.21,U
-44.782044,-4.2419236,1,BL01B002,0.35,U
-44.7822712,-4.2415389,1,BL01B002,0.23,U
-44.7820934,-4.2418529,1,BL01B002,0.22,U
-44.78212,-4.2404881,1,BL01B002,0.27,U
-44.7836339,-4.2404742,1,BL01B002,0.26,U
-44.7806137,-4.2411486,1,BL01B002,0.55,U
-44.7822258,-4.2414716,1,BL01B002,0.19,U
-44.786277373571,-4.238622874286,1,BL01B002,0.27,U
-44.7819447,-4.2420659,1,BL01B002,0.52,U
-44.7832071,-4.2386202,1,BL01B002,16.51,U
-44.7856544,-4.2386943,1,BL01B002,0.53,U
-44.7825592,-4.2410379,1,BL01B002,0.41,U
-44.7856954,-4.2387212,1,BL01B002,0.29,U
-44.781904,-4.2421691,1,BL01B002,0.19,U
-44.7817731,-4.2401554,1,BL01B002,0.43,U
-44.7813938,-4.2404735,1,BL01B002,1.08,U
-44.7811565,-4.2406888,1,BL01B002,0.48,U
-44.7822269,-4.2418196,1,BL01B002,0.55,U
-44.7821427,-4.2416215,1,BL01B002,0.16,U
-44.7826248,-4.240963,1,BL01B002,1.31,U
-44.7817848,-4.2402681,1,BL01B002,0.21,U
-44.7867804,-4.2375727,1,BL01B002,0.18,U
-44.7855745,-4.2386538,1,BL01B002,0.3,U
-44.7819548,-4.2420561,1,BL01B002,8.1,U
-44.7867633,-4.2375812,1,BL01B002,0.31,U
-44.7827393,-4.2407351,1,BL01B002,0.54,U
-44.7819319,-4.2420974,1,BL01B002,1.38,U
-44.78287,-4.2405186,1,BL01B002,0.29,U
-44.7853609,-4.2374658,1,BL01B002,1.09,U
-44.78558462,-4.23859546,1,BL01B002,0.34,U
-44.7855637,-4.238653,1,BL01B002,0.45,U
-44.7823261,-4.2414508,1,BL01B002,0.54,U
-44.7857736,-4.2387693,1,BL01B002,0.38,U
-44.7857656,-4.2387603,1,BL01B002,0.4,U
-44.7821019,-4.2416632,1,BL01B002,0.4,U
-44.782427,-4.2412754,1,BL01B002,0.3,U
-44.7806135,-4.2407567,1,BL01B002,0.3,U
-44.7825297,-4.241082,1,BL01B002,0.42,U
-44.7819293,-4.2420959,1,BL01B002,0.22,U
-44.7850775,-4.238037,1,BL01B002,0.23,U
-44.7811615,-4.2406468,1,BL01B002,0.54,U
-44.7867591,-4.2376878,1,BL01B002,0.37,U
-44.7806125,-4.2407199,1,BL01B002,0.27,U
-44.78103568,-4.24176026,1,BL01B002,0.53,U
-44.7855812,-4.237867,1,BL01B002,5.27,U
-44.7850423,-4.238028,1,BL01B002,0.24,U
-44.7849979,-4.2381277,1,BL01B002,0.48,U
-44.7823719,-4.2413552,1,BL01B002,0.22,U
-44.7850122,-4.238135,1,BL01B002,1.43,U
-44.7816883,-4.241345,1,BL01B002,0.24,U
-44.7825,-4.2411277,1,BL01B002,0.27,U
-44.7823535,-4.2414106,1,BL01B002,0.22,U
-44.7818953,-4.2408585,1,BL01B002,0.16,U
-44.782371906699,-4.241386511229,1,BL01B002,0.21,U
-44.7859453,-4.2380523,1,BL01B002,1.17,U
-44.7821973,-4.2403803,1,BL01B002,0.28,U
-44.78602107,-4.2361893,1,BL01B002,1.03,U
-44.7863454,-4.2373221,1,BL01B002,0.54,U
-44.7860332,-4.2358277,1,BL01B002,0.37,U
-44.7825602,-4.2408193,1,BL01B002,0.17,U
-44.781161,-4.240541,1,BL01B002,0.27,U
-44.7832954,-4.2412015,1,BL01B002,1.41,U
-44.7826142,-4.2407393,1,BL01B002,0.28,U
-44.7860886,-4.2358639,1,BL01B002,1.46,U
-44.787213305,-4.236612825,1,BL01B002,0.51,U
-44.7826373,-4.2406733,1,BL01B002,0.21,U
-44.7860629,-4.2358446,1,BL01B002,0.18,U
-44.784795,-4.2369793,1,BL01B002,1.19,U
-44.7845887,-4.2374532,1,BL01B002,0.52,U
-44.7814861,-4.2408609,1,BL01B002,0.34,U
-44.7826871,-4.240619,1,BL01B002,0.25,U
-44.7814373,-4.2410108,1,BL01B002,0.32,U
-44.786529,-4.2375354,1,BL01B002,0.32,U
-44.7819798,-4.2406685,1,BL01B002,0.29,U
-44.784757,-4.2371147,1,BL01B002,0.21,U
-44.782809,-4.2404302,1,BL01B002,0.28,U
-44.784693,-4.2372043,1,BL01B002,0.21,U
